#group,false,false,false,false
#datatype,double,string,string,dateTime:RFC3339
#default,,,,
,price,price_str,symbol,time
,107778.43,107778.43000000,BTCUSDT,2025-06-26T08:48:01.999Z
,107778.43,107778.43000000,BTCUSDT,2025-06-26T08:48:02.028Z
,107778.43,107778.43000000,BTCUSDT,2025-06-26T08:48:02.03Z
,107782.07,107782.07000000,BTCUSDT,2025-06-26T08:48:02.062Z
,107782.08,107782.08000000,BTCUSDT,2025-06-26T08:48:02.103Z
,107782.08,107782.08000000,BTCUSDT,2025-06-26T08:48:02.107Z
,107782.08,107782.08000000,BTCUSDT,2025-06-26T08:48:02.115Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:13.574Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:13.755Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:14.219Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:14.369Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:14.439Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:14.987Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:15.065Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:15.155Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:15.185Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:15.375Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:15.807Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:16.289Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:16.529Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:16.599Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:16.926Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:17.004Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:17.297Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:17.641Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:17.688Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:18.168Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:18.343Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:18.59Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:18.927Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:19.809Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:19.82Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:19.889Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:19.961Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:20.259Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:20.487Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:20.544Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:21.147Z
,107801.1,107801.10000000,BTCUSDT,2025-06-26T08:51:22.155Z
,107801.09,107801.09000000,BTCUSDT,2025-06-26T08:51:22.543Z
,107800,107800.00000000,BTCUSDT,2025-06-26T08:51:22.544Z
,107796.79,107796.79000000,BTCUSDT,2025-06-26T08:51:22.547Z
,107796.79,107796.79000000,BTCUSDT,2025-06-26T08:51:22.551Z
,107795.7,107795.70000000,BTCUSDT,2025-06-26T08:51:22.558Z
,107795.39,107795.39000000,BTCUSDT,2025-06-26T08:51:22.561Z
,107793.9,107793.90000000,BTCUSDT,2025-06-26T08:51:22.569Z
,107793.87,107793.87000000,BTCUSDT,2025-06-26T08:51:22.579Z
,107793.02,107793.02000000,BTCUSDT,2025-06-26T08:51:22.599Z
,107792.1,107792.10000000,BTCUSDT,2025-06-26T08:51:22.601Z
,107791.47,107791.47000000,BTCUSDT,2025-06-26T08:51:22.696Z
,107791.47,107791.47000000,BTCUSDT,2025-06-26T08:51:23.045Z
,107791.46,107791.46000000,BTCUSDT,2025-06-26T08:51:23.585Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:23.707Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:24.237Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:24.593Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:24.791Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:25.999Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:26.003Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:26.465Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:26.507Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:27.512Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:27.803Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:27.865Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:28.507Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:28.753Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:28.805Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:28.833Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:29.353Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:29.404Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:29.867Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:29.88Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:30.135Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:30.628Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:30.687Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:31.257Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:32.081Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:32.625Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:32.688Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:33.761Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:33.931Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:34.209Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:34.342Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:34.481Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:34.893Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:35.605Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:36.049Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:36.051Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:36.052Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:36.243Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:36.58Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:36.697Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:37.123Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:37.478Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:37.494Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:37.607Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:37.705Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:37.92Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:38.169Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:38.86Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:39.008Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:39.102Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:40.188Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:40.311Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:40.617Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:41.651Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:42.688Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:43.08Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:43.979Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:44.409Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:44.44Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:44.627Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:44.699Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:44.725Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:44.841Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:45.985Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:45.999Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:46.582Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:46.809Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:47.329Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:48.38Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:48.545Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:48.699Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:48.82Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:48.885Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:49.633Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:50.199Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:50.24Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:50.259Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:50.395Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:50.42Z
,107789.65,107789.65000000,BTCUSDT,2025-06-26T08:51:50.627Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:51.048Z
,107789.64,107789.64000000,BTCUSDT,2025-06-26T08:51:51.073Z
,107788.8,107788.80000000,BTCUSDT,2025-06-26T08:51:51.076Z
,107788.57,107788.57000000,BTCUSDT,2025-06-26T08:51:51.077Z
,107786.34,107786.34000000,BTCUSDT,2025-06-26T08:51:51.163Z
,107785.5,107785.50000000,BTCUSDT,2025-06-26T08:51:51.165Z
,107784.3,107784.30000000,BTCUSDT,2025-06-26T08:51:51.171Z
,107781.35,107781.35000000,BTCUSDT,2025-06-26T08:51:51.172Z
,107778.06,107778.06000000,BTCUSDT,2025-06-26T08:51:51.216Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.437Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.451Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.457Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.46Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.461Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.463Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.465Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.47Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.472Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.481Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.488Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.491Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.493Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:51.601Z
,107771.48,107771.48000000,BTCUSDT,2025-06-26T08:51:51.856Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:52.004Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:52.443Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:52.636Z
,107771.47,107771.47000000,BTCUSDT,2025-06-26T08:51:52.688Z
,107769.37,107769.37000000,BTCUSDT,2025-06-26T09:00:03.201Z
,107769.37,107769.37000000,BTCUSDT,2025-06-26T09:00:03.235Z
,107769.38,107769.38000000,BTCUSDT,2025-06-26T09:00:03.299Z
,107772.3,107772.30000000,BTCUSDT,2025-06-26T09:00:03.3Z
,107772.31,107772.31000000,BTCUSDT,2025-06-26T09:00:05.215Z
,107772.3,107772.30000000,BTCUSDT,2025-06-26T09:00:05.758Z
,107772.3,107772.30000000,BTCUSDT,2025-06-26T09:00:05.759Z
,107769.69,107769.69000000,BTCUSDT,2025-06-26T09:00:05.76Z
,107766.98,107766.98000000,BTCUSDT,2025-06-26T09:00:05.769Z
,107766.97,107766.97000000,BTCUSDT,2025-06-26T09:00:05.772Z
,107766.97,107766.97000000,BTCUSDT,2025-06-26T09:00:05.773Z
,107766.68,107766.68000000,BTCUSDT,2025-06-26T09:00:05.774Z
,107766.67,107766.67000000,BTCUSDT,2025-06-26T09:00:05.792Z
,107766.66,107766.66000000,BTCUSDT,2025-06-26T09:00:05.797Z
,107765.71,107765.71000000,BTCUSDT,2025-06-26T09:00:05.799Z
,107764.85,107764.85000000,BTCUSDT,2025-06-26T09:00:05.814Z
,107764.23,107764.23000000,BTCUSDT,2025-06-26T09:00:05.953Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:06.228Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:06.935Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:06.973Z
,107760.88,107760.88000000,BTCUSDT,2025-06-26T09:00:07.385Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:08.075Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:08.08Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:08.081Z
,107760.88,107760.88000000,BTCUSDT,2025-06-26T09:00:08.769Z
,107760.88,107760.88000000,BTCUSDT,2025-06-26T09:00:09.102Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:09.393Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:09.703Z
,107760.88,107760.88000000,BTCUSDT,2025-06-26T09:00:09.71Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:09.771Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:10.804Z
,107760.88,107760.88000000,BTCUSDT,2025-06-26T09:00:10.814Z
,107760.88,107760.88000000,BTCUSDT,2025-06-26T09:00:11.276Z
,107760.88,107760.88000000,BTCUSDT,2025-06-26T09:00:12.131Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:12.431Z
,107760.88,107760.88000000,BTCUSDT,2025-06-26T09:00:12.688Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:13.617Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:13.619Z
,107760.87,107760.87000000,BTCUSDT,2025-06-26T09:00:13.62Z
,107760.86,107760.86000000,BTCUSDT,2025-06-26T09:00:13.621Z
,107756.97,107756.97000000,BTCUSDT,2025-06-26T09:00:13.633Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:13.683Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:13.727Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:14.011Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:14.112Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:15.153Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:15.313Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:15.813Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:16.107Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:16.115Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:16.873Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:17.076Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:17.107Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:17.688Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:17.8Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:18.073Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:18.15Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:18.252Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:18.276Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:18.768Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:19.048Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:19.052Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:19.467Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:19.829Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:20.816Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:21.622Z
,107756.68,107756.68000000,BTCUSDT,2025-06-26T09:00:22.225Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:22.305Z
,107756.67,107756.67000000,BTCUSDT,2025-06-26T09:00:22.553Z
,107756.66,107756.66000000,BTCUSDT,2025-06-26T09:00:22.676Z
,107759.53,107759.53000000,BTCUSDT,2025-06-26T09:05:27.388Z
,107759.53,107759.53000000,BTCUSDT,2025-06-26T09:05:27.416Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:27.688Z
,107763.29,107763.29000000,BTCUSDT,2025-06-26T09:05:28.807Z
,107763.29,107763.29000000,BTCUSDT,2025-06-26T09:05:29.587Z
,107763.29,107763.29000000,BTCUSDT,2025-06-26T09:05:29.588Z
,107763.29,107763.29000000,BTCUSDT,2025-06-26T09:05:29.589Z
,107763.29,107763.29000000,BTCUSDT,2025-06-26T09:05:29.601Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:29.893Z
,107763.29,107763.29000000,BTCUSDT,2025-06-26T09:05:29.984Z
,107763.29,107763.29000000,BTCUSDT,2025-06-26T09:05:30.177Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:31.176Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:31.737Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:32.651Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:32.688Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:33.694Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:34.129Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:34.937Z
,107763.29,107763.29000000,BTCUSDT,2025-06-26T09:05:35.115Z
,107763.29,107763.29000000,BTCUSDT,2025-06-26T09:05:35.788Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:36.353Z
,107763.29,107763.29000000,BTCUSDT,2025-06-26T09:05:36.494Z
,107763.3,107763.30000000,BTCUSDT,2025-06-26T09:05:36.918Z
,2494.61,2494.61000000,ETHUSDT,2025-06-26T07:29:04.433Z
,2494.59,2494.59000000,ETHUSDT,2025-06-26T07:29:04.563Z
,2494.53,2494.53000000,ETHUSDT,2025-06-26T07:29:04.583Z
,2494.53,2494.53000000,ETHUSDT,2025-06-26T07:29:04.589Z
,2494.53,2494.53000000,ETHUSDT,2025-06-26T07:29:05.321Z
,2494.52,2494.52000000,ETHUSDT,2025-06-26T07:29:05.326Z
,2494.52,2494.52000000,ETHUSDT,2025-06-26T07:29:05.328Z
,2494.5,2494.50000000,ETHUSDT,2025-06-26T07:29:05.385Z
,2494.48,2494.48000000,ETHUSDT,2025-06-26T07:29:05.387Z
,2494.48,2494.48000000,ETHUSDT,2025-06-26T07:29:05.389Z
,2494.47,2494.47000000,ETHUSDT,2025-06-26T07:29:05.393Z
,2494.41,2494.41000000,ETHUSDT,2025-06-26T07:29:05.396Z
,2494.37,2494.37000000,ETHUSDT,2025-06-26T07:29:05.449Z
,2494.36,2494.36000000,ETHUSDT,2025-06-26T07:29:05.461Z
,2494.35,2494.35000000,ETHUSDT,2025-06-26T07:29:05.661Z
,2494.34,2494.34000000,ETHUSDT,2025-06-26T07:29:05.732Z
,2494.3,2494.30000000,ETHUSDT,2025-06-26T07:29:05.734Z
,2494.26,2494.26000000,ETHUSDT,2025-06-26T07:29:06.223Z
,2494.25,2494.25000000,ETHUSDT,2025-06-26T07:29:06.32Z
,2494.24,2494.24000000,ETHUSDT,2025-06-26T07:29:06.329Z
,2494.21,2494.21000000,ETHUSDT,2025-06-26T07:29:06.331Z
,2494.21,2494.21000000,ETHUSDT,2025-06-26T07:29:06.473Z
,2494.21,2494.21000000,ETHUSDT,2025-06-26T07:29:06.477Z
,2494.2,2494.20000000,ETHUSDT,2025-06-26T07:29:06.721Z
,2494.18,2494.18000000,ETHUSDT,2025-06-26T07:29:06.724Z
,2494.16,2494.16000000,ETHUSDT,2025-06-26T07:29:06.731Z
,2494.14,2494.14000000,ETHUSDT,2025-06-26T07:29:06.733Z
,2494.12,2494.12000000,ETHUSDT,2025-06-26T07:29:07.046Z
,2494.11,2494.11000000,ETHUSDT,2025-06-26T07:29:07.047Z
,2494.08,2494.08000000,ETHUSDT,2025-06-26T07:29:07.048Z
,2494.07,2494.07000000,ETHUSDT,2025-06-26T07:29:07.063Z
,2494.02,2494.02000000,ETHUSDT,2025-06-26T07:29:07.065Z
,2494,2494.00000000,ETHUSDT,2025-06-26T07:29:07.105Z
,2493.98,2493.98000000,ETHUSDT,2025-06-26T07:29:07.26Z
,2493.98,2493.98000000,ETHUSDT,2025-06-26T07:29:08.421Z
,2493.98,2493.98000000,ETHUSDT,2025-06-26T07:29:09.032Z
,2493.98,2493.98000000,ETHUSDT,2025-06-26T07:29:10.335Z
,2493.97,2493.97000000,ETHUSDT,2025-06-26T07:29:10.337Z
,2493.97,2493.97000000,ETHUSDT,2025-06-26T07:29:10.343Z
,2493.98,2493.98000000,ETHUSDT,2025-06-26T07:29:10.825Z
,2493.96,2493.96000000,ETHUSDT,2025-06-26T07:29:10.852Z
,2493.6,2493.60000000,ETHUSDT,2025-06-26T07:29:10.853Z
,2493.46,2493.46000000,ETHUSDT,2025-06-26T07:29:10.854Z
,2493.35,2493.35000000,ETHUSDT,2025-06-26T07:29:10.855Z
,2493.3,2493.30000000,ETHUSDT,2025-06-26T07:29:10.862Z
,2493.33,2493.33000000,ETHUSDT,2025-06-26T07:29:10.865Z
,2493.33,2493.33000000,ETHUSDT,2025-06-26T07:29:11.249Z
,2493.04,2493.04000000,ETHUSDT,2025-06-26T07:29:11.467Z
,2493.02,2493.02000000,ETHUSDT,2025-06-26T07:29:12.131Z
,2493.03,2493.03000000,ETHUSDT,2025-06-26T07:29:12.593Z
,2493.02,2493.02000000,ETHUSDT,2025-06-26T07:29:13.526Z
,2493.02,2493.02000000,ETHUSDT,2025-06-26T07:29:13.659Z
,2493.01,2493.01000000,ETHUSDT,2025-06-26T07:29:13.767Z
,2492.95,2492.95000000,ETHUSDT,2025-06-26T07:29:13.768Z
,2492.85,2492.85000000,ETHUSDT,2025-06-26T07:29:13.99Z
,2492.84,2492.84000000,ETHUSDT,2025-06-26T07:29:14.665Z
,2492.84,2492.84000000,ETHUSDT,2025-06-26T07:29:15.163Z
,2492.85,2492.85000000,ETHUSDT,2025-06-26T07:29:15.247Z
,2492.85,2492.85000000,ETHUSDT,2025-06-26T07:29:15.344Z
,2492.85,2492.85000000,ETHUSDT,2025-06-26T07:29:15.469Z
,2492.85,2492.85000000,ETHUSDT,2025-06-26T07:29:15.871Z
,2492.84,2492.84000000,ETHUSDT,2025-06-26T07:29:16.896Z
,2492.85,2492.85000000,ETHUSDT,2025-06-26T07:29:16.948Z
,2492.85,2492.85000000,ETHUSDT,2025-06-26T07:29:17.037Z
,2492.91,2492.91000000,ETHUSDT,2025-06-26T07:29:17.038Z
,2492.97,2492.97000000,ETHUSDT,2025-06-26T07:29:17.051Z
,2493.06,2493.06000000,ETHUSDT,2025-06-26T07:29:17.08Z
,2493.06,2493.06000000,ETHUSDT,2025-06-26T07:29:17.491Z
,2493.06,2493.06000000,ETHUSDT,2025-06-26T07:29:17.775Z
,2493.07,2493.07000000,ETHUSDT,2025-06-26T07:29:18.065Z
,2493.11,2493.11000000,ETHUSDT,2025-06-26T07:29:18.936Z
,2493.14,2493.14000000,ETHUSDT,2025-06-26T07:29:18.94Z
,2493.15,2493.15000000,ETHUSDT,2025-06-26T07:29:18.945Z
,2493.15,2493.15000000,ETHUSDT,2025-06-26T07:29:19.261Z
,2491.63,2491.63000000,ETHUSDT,2025-06-26T07:34:36.417Z
,2491.59,2491.59000000,ETHUSDT,2025-06-26T07:34:36.421Z
,2491.59,2491.59000000,ETHUSDT,2025-06-26T07:34:36.424Z
,2491.59,2491.59000000,ETHUSDT,2025-06-26T07:34:36.427Z
,2491.59,2491.59000000,ETHUSDT,2025-06-26T07:34:36.481Z
,2491.58,2491.58000000,ETHUSDT,2025-06-26T07:34:36.483Z
,2491.56,2491.56000000,ETHUSDT,2025-06-26T07:34:36.484Z
,2491.53,2491.53000000,ETHUSDT,2025-06-26T07:34:36.485Z
,2491.52,2491.52000000,ETHUSDT,2025-06-26T07:34:36.59Z
,2491.45,2491.45000000,ETHUSDT,2025-06-26T07:34:36.591Z
,2491.44,2491.44000000,ETHUSDT,2025-06-26T07:34:36.592Z
,2491.42,2491.42000000,ETHUSDT,2025-06-26T07:34:36.593Z
,2491.39,2491.39000000,ETHUSDT,2025-06-26T07:34:36.597Z
,2491.37,2491.37000000,ETHUSDT,2025-06-26T07:34:36.678Z
,2491.35,2491.35000000,ETHUSDT,2025-06-26T07:34:36.681Z
,2491.33,2491.33000000,ETHUSDT,2025-06-26T07:34:36.729Z
,2491.16,2491.16000000,ETHUSDT,2025-06-26T07:34:36.846Z
,2491.16,2491.16000000,ETHUSDT,2025-06-26T07:34:36.872Z
,2491.03,2491.03000000,ETHUSDT,2025-06-26T07:34:37.51Z
,2491.01,2491.01000000,ETHUSDT,2025-06-26T07:34:37.913Z
,2491.02,2491.02000000,ETHUSDT,2025-06-26T07:34:37.98Z
,2491.02,2491.02000000,ETHUSDT,2025-06-26T07:34:37.983Z
,2491.01,2491.01000000,ETHUSDT,2025-06-26T07:34:38.076Z
,2491.02,2491.02000000,ETHUSDT,2025-06-26T07:34:38.548Z
,2491.01,2491.01000000,ETHUSDT,2025-06-26T07:34:39.518Z
,2491.01,2491.01000000,ETHUSDT,2025-06-26T07:34:40.006Z
,2491.02,2491.02000000,ETHUSDT,2025-06-26T07:34:40.119Z
,2491.02,2491.02000000,ETHUSDT,2025-06-26T07:34:40.121Z
,2491.02,2491.02000000,ETHUSDT,2025-06-26T07:34:40.149Z
,2491.03,2491.03000000,ETHUSDT,2025-06-26T07:34:40.179Z
,2491.02,2491.02000000,ETHUSDT,2025-06-26T07:34:40.278Z
,2491.02,2491.02000000,ETHUSDT,2025-06-26T07:34:40.415Z
,2491.03,2491.03000000,ETHUSDT,2025-06-26T07:34:40.424Z
,2491.03,2491.03000000,ETHUSDT,2025-06-26T07:34:40.526Z
,2491.03,2491.03000000,ETHUSDT,2025-06-26T07:34:40.529Z
,2491.13,2491.13000000,ETHUSDT,2025-06-26T07:34:40.601Z
,2491.13,2491.13000000,ETHUSDT,2025-06-26T07:34:40.753Z
,2491.14,2491.14000000,ETHUSDT,2025-06-26T07:34:41.077Z
,2491.13,2491.13000000,ETHUSDT,2025-06-26T07:34:41.469Z
,2491.14,2491.14000000,ETHUSDT,2025-06-26T07:34:41.897Z
,2491.14,2491.14000000,ETHUSDT,2025-06-26T07:34:42.127Z
